index,params
1874,0.559386
1875,0.559386
1876,0.129306
1877,0.830426
1878,0.129306
1879,0.316346
1880,0.400346
1881,0.073306
1882,0.587386
1883,0.559386
1884,0.372346
1885,0.073306
1886,0.830426
1887,0.559386
1888,0.400346
1889,0.372346
1890,0.101306
1891,0.213306
1892,0.400346
1893,0.400346
1894,0.316346
1895,0.344346
1896,0.858426
1897,0.802426
1898,0.344346
1899,0.559386
1900,0.344346
1901,0.830426
1902,0.587386
1903,0.316346
1904,0.129306
1905,0.101306
1906,0.587386
1907,0.129306
1908,0.615386
1909,0.802426
1910,0.372346
1911,0.073306
1912,0.559386
1913,0.830426
1914,0.344346
1915,0.344346
1916,0.344346
1917,0.129306
1918,0.344346
1919,0.101306
1920,0.344346
1921,0.344346
1922,0.129306
1923,0.129306
1924,0.559386
1925,0.344346
1926,0.615386
1927,0.830426
1928,0.101306
1929,0.157306
1930,0.073306
1931,0.129306
1932,0.830426
1933,0.344346
1934,0.587386
1935,0.559386
1936,0.615386
1937,0.101306
1938,0.615386
1939,0.400346
1940,0.129306
1941,0.400346
1942,0.129306
1943,0.344346
1944,0.101306
1945,0.372346
1946,0.344346
1947,0.802426
1948,0.344346
1949,0.101306
1950,0.587386
1951,0.830426
1952,0.372346
1953,0.316346
1954,0.157306
1955,0.400346
1956,0.316346
1957,0.129306
1958,0.400346
1959,0.129306
1960,0.802426
1961,0.615386
1962,0.129306
1963,0.615386
1964,0.372346
1965,0.587386
1966,0.559386
1967,0.344346
1968,0.372346
1969,0.372346
1970,0.587386
1971,0.316346
1972,0.344346
1973,0.802426
1974,0.316346
1975,0.372346
1976,0.372346
1977,0.073306
1978,0.559386
1979,0.372346
1980,0.101306
1981,0.372346
1982,0.157306
1983,0.400346
1984,0.400346
1985,0.344346
1986,0.344346
1987,0.101306
1988,0.101306
1989,0.101306
1990,0.101306
1991,0.587386
1992,0.344346
1993,0.157306
1994,0.344346
1995,0.073306
1996,0.587386
1997,0.344346
1998,0.073306
1999,0.316346
2000,1.045466
2001,0.316346
2002,0.344346
2003,0.344346
2004,0.344346
2005,0.830426
2006,0.802426
2007,0.316346
2008,0.802426
2009,0.316346
2010,0.587386
2011,0.456346
2012,0.587386
2013,0.615386
2014,0.587386
2015,0.559386
2016,0.587386
2017,0.559386
2018,0.643386
2019,0.344346
2020,0.372346
2021,0.372346
2022,0.559386
2023,0.587386
2024,0.316346
2025,0.344346
2026,0.372346
2027,0.316346
2028,0.316346
2029,0.344346
2030,1.045466
2031,0.372346
2032,0.559386
2033,0.344346
2034,0.400346
2035,0.101306
2036,0.101306
2037,0.802426
2038,0.372346
2039,0.344346
2040,0.129306
2041,0.316346
2042,0.559386
2043,0.344346
2044,0.372346
2045,0.372346
2046,0.372346
2047,0.316346
2048,0.587386
2049,0.615386
2050,0.344346
2051,0.559386
2052,0.559386
2053,0.830426
2054,0.559386
2055,0.344346
2056,0.344346
2057,0.344346
2058,0.344346
2059,0.587386
2060,0.587386
2061,0.101306
2062,0.344346
2063,0.101306
2064,0.316346
2065,0.344346
2066,0.830426
2067,0.101306
2068,0.344346
2069,0.615386
2070,0.129306
2071,0.587386
2072,0.344346
2073,0.587386
2074,0.643386
2075,0.615386
2076,0.129306
2077,0.615386
2078,0.344346
2079,0.316346
2080,0.316346
2081,0.344346
2082,0.587386
2083,0.802426
2084,0.559386
2085,0.372346
2086,0.344346
2087,0.372346
2088,0.372346
2089,0.400346
2090,0.344346
2091,0.587386
2092,0.129306
2093,0.129306
2094,0.157306
2095,0.185306
2096,0.344346
2097,0.073306
2098,0.185306
2099,0.400346
2100,0.400346
2101,0.344346
2102,0.587386
2103,0.802426
2104,0.316346
2105,0.802426
2106,0.587386
2107,0.830426
2108,0.316346
2109,0.157306
2110,0.101306
2111,0.129306
2112,0.129306
2113,0.316346
2114,0.559386
2115,0.101306
2116,0.372346
2117,0.372346
2118,0.344346
2119,0.559386
2120,0.344346
2121,0.615386
2122,0.587386
2123,0.587386
2124,0.129306
2125,0.073306
2126,0.858426
2127,0.372346
2128,0.129306
2129,0.802426
2130,0.559386
2131,0.129306
2132,0.344346
2133,0.587386
2134,0.073306
2135,0.344346
2136,0.344346
2137,0.129306
2138,0.101306
2139,0.157306
2140,0.372346
2141,0.129306
2142,0.830426
2143,0.101306
2144,0.157306
2145,0.316346
2146,0.559386
2147,0.157306
2148,0.372346
2149,0.615386
2150,0.129306
2151,0.344346
2152,0.316346
2153,0.316346
2154,0.587386
2155,0.316346
2156,0.559386
2157,0.101306
2158,0.344346
2159,0.615386
2160,0.372346
2161,0.316346
2162,0.587386
2163,0.615386
2164,0.129306
2165,0.344346
2166,0.587386
2167,1.045466
2168,0.400346
2169,0.344346
2170,0.372346
2171,0.129306
2172,0.372346
2173,0.615386
2174,0.400346
2175,0.344346
2176,0.073306
2177,0.073306
2178,0.372346
2179,0.101306
2180,0.344346
2181,0.316346
2182,0.101306
2183,0.372346
2184,0.316346
2185,0.372346
2186,0.344346
2187,0.587386
2188,0.858426
2189,0.316346
2190,0.073306
2191,0.073306
2192,0.587386
2193,0.559386
2194,0.372346
2195,0.101306
2196,0.316346
2197,0.587386
2198,0.101306
2199,0.858426
2200,0.587386
2201,0.344346
2202,0.643386
2203,0.129306
2204,0.129306
2205,0.101306
2206,0.316346
2207,0.344346
2208,0.587386
2209,0.830426
2210,0.858426
2211,0.344346
2212,0.858426
2213,0.615386
2214,0.559386
2215,0.129306
2216,0.157306
2217,0.830426
2218,0.316346
2219,0.559386
2220,0.101306
2221,0.157306
2222,0.559386
2223,0.587386
2224,0.615386
2225,0.615386
2226,0.316346
2227,0.830426
2228,0.344346
2229,0.830426
2230,0.101306
2231,0.615386
2232,0.073306
2233,0.129306
2234,0.316346
2235,0.802426
2236,0.559386
2237,0.316346
2238,0.615386
2239,0.372346
2240,0.372346
2241,0.129306
2242,0.587386
2243,0.101306
2244,0.101306
2245,0.372346
2246,0.858426
2247,0.129306
2248,0.559386
2249,0.157306
2250,0.344346
2251,0.316346
2252,0.587386
2253,0.400346
2254,0.587386
2255,0.372346
2256,0.372346
2257,0.400346
2258,0.372346
2259,0.372346
2260,0.830426
2261,0.587386
2262,0.344346
2263,0.802426
2264,0.587386
2265,0.073306
2266,0.316346
2267,0.344346
2268,0.372346
2269,0.587386
2270,0.587386
2271,0.101306
2272,0.615386
2273,0.372346
2274,0.559386
2275,0.372346
2276,0.344346
2277,0.157306
2278,0.400346
2279,0.073306
2280,0.400346
2281,0.559386
2282,0.802426
2283,0.316346
2284,0.344346
2285,0.587386
2286,0.073306
2287,0.129306
2288,0.316346
2289,0.185306
2290,0.157306
2291,0.316346
2292,0.830426
2293,0.073306
2294,0.372346
2295,0.615386
2296,0.157306
2297,0.129306
2298,0.372346
2299,0.073306
2300,0.316346
2301,0.830426
2302,0.802426
2303,0.344346
2304,0.344346
2305,0.344346
2306,0.316346
2307,0.372346
2308,0.316346
2309,0.344346
2310,0.316346
2311,0.101306
2312,0.101306
2313,0.830426
2314,0.802426
2315,0.559386
2316,0.316346
2317,0.559386
2318,0.316346
2319,0.157306
2320,0.802426
2321,0.157306
2322,0.587386
2323,0.587386
2324,0.372346
2325,0.559386
2326,0.587386
2327,0.344346
2328,0.101306
2329,0.615386
2330,0.587386
2331,0.559386
2332,0.129306
2333,0.372346
2334,0.559386
2335,0.185306
2336,0.129306
2337,0.316346
2338,0.400346
2339,0.101306
2340,0.101306
2341,0.316346
2342,0.802426
2343,0.400346
2344,0.643386
2345,0.073306
2346,0.372346
2347,0.101306
2348,0.316346
2349,0.316346
2350,0.157306
2351,0.344346
2352,0.858426
2353,0.587386
2354,0.802426
2355,0.344346
2356,0.344346
2357,0.316346
2358,0.615386
2359,0.316346
2360,0.400346
2361,0.073306
2362,0.073306
2363,0.073306
2364,0.559386
2365,0.344346
2366,0.372346
2367,0.802426
2368,0.344346
2369,0.372346
2370,0.615386
2371,0.344346
2372,0.587386
2373,0.101306
2374,0.372346
2375,0.830426
2376,1.045466
2377,0.157306
2378,0.101306
2379,0.101306
2380,0.157306
2381,0.587386
2382,0.101306
2383,0.372346
2384,0.073306
2385,0.316346
2386,0.615386
2387,1.073466
2388,0.129306
2389,0.587386
2390,0.101306
2391,0.344346
2392,0.344346
2393,0.372346
2394,0.400346
2395,0.587386
2396,0.615386
2397,0.372346
2398,0.157306
2399,0.316346
2400,0.157306
2401,0.858426
2402,0.129306
2403,0.830426
2404,0.344346
2405,0.372346
2406,0.802426
2407,0.400346
2408,0.073306
2409,1.045466
2410,0.316346
2411,0.129306
2412,0.316346
2413,0.344346
2414,0.101306
2415,0.073306
2416,0.372346
2417,0.129306
2418,0.344346
2419,0.830426
2420,0.316346
2421,0.372346
2422,0.344346
2423,0.372346
2424,1.288506
2425,0.344346
2426,0.316346
2427,0.559386
2428,0.372346
2429,0.615386
2430,0.316346
2431,0.129306
2432,0.587386
2433,0.587386
2434,0.344346
2435,0.344346
2436,0.615386
2437,0.559386
2438,0.559386
2439,0.344346
2440,0.129306
2441,0.316346
2442,0.129306
2443,0.101306
2444,0.587386
2445,0.344346
2446,0.344346
2447,0.101306
2448,0.101306
2449,0.372346
2450,0.344346
2451,0.316346
2452,0.344346
2453,0.073306
2454,0.073306
2455,0.316346
2456,0.615386
2457,0.101306
2458,0.101306
2459,0.101306
2460,0.559386
2461,0.559386
2462,1.045466
2463,0.559386
2464,0.559386
2465,0.372346
2466,0.185306
2467,0.344346
2468,0.344346
2469,0.830426
2470,0.316346
2471,0.344346
2472,0.587386
2473,0.316346
2474,0.344346
2475,0.372346
2476,0.400346
2477,0.802426
2478,0.400346
2479,0.316346
2480,0.185306
2481,0.073306
2482,0.559386
2483,0.073306
2484,0.344346
2485,0.559386
2486,0.073306
2487,0.615386
2488,0.559386
2489,0.587386
2490,0.316346
2491,0.101306
2492,0.587386
2493,0.316346
2494,0.559386
2495,0.372346
2496,0.316346
2497,0.643386
2498,0.316346
2499,0.400346
2500,0.830426
2501,0.316346
2502,0.073306
2503,0.559386
2504,0.344346
2505,0.428346
2506,0.587386
2507,0.802426
2508,0.615386
2509,0.073306
2510,0.802426
2511,0.344346
2512,0.101306
2513,0.802426
2514,0.587386
2515,0.858426
2516,0.559386
2517,0.344346
2518,0.073306
2519,0.643386
2520,0.073306
2521,0.344346
2522,0.344346
2523,0.344346
2524,0.316346
2525,0.372346
2526,0.344346
2527,0.372346
2528,0.559386
2529,0.372346
2530,0.587386
2531,0.830426
2532,0.615386
2533,0.101306
2534,0.101306
2535,0.344346
2536,0.344346
2537,0.316346
2538,0.615386
2539,0.316346
2540,0.157306
2541,0.400346
2542,0.316346
2543,0.344346
2544,0.559386
2545,0.344346
2546,0.316346
2547,0.344346
2548,0.344346
2549,0.372346
2550,0.372346
2551,0.802426
2552,0.615386
2553,0.802426
2554,1.073466
2555,0.129306
2556,0.101306
2557,0.157306
2558,0.400346
2559,0.101306
2560,0.129306
2561,0.587386
2562,0.316346
2563,0.101306
2564,0.428346
2565,0.073306
2566,0.830426
2567,0.372346
2568,0.344346
2569,0.316346
2570,0.830426
2571,0.344346
2572,0.101306
2573,0.559386
2574,0.587386
2575,0.101306
2576,0.559386
2577,1.045466
2578,0.344346
2579,0.344346
2580,0.615386
2581,1.073466
2582,0.101306
2583,0.316346
2584,0.129306
2585,0.559386
2586,0.344346
2587,0.559386
2588,0.101306
2589,0.316346
2590,0.344346
2591,0.101306
2592,0.428346
2593,0.316346
2594,0.802426
2595,0.073306
2596,0.129306
2597,0.129306
2598,0.157306
2599,0.400346
2600,0.559386
2601,1.073466
2602,0.587386
2603,0.615386
2604,1.045466
2605,0.344346
2606,0.372346
2607,0.344346
2608,0.101306
2609,0.101306
2610,0.316346
2611,0.157306
2612,0.157306
2613,0.559386
2614,0.587386
2615,0.344346
2616,0.400346
2617,0.316346
2618,0.372346
2619,0.344346
2620,0.559386
2621,0.101306
2622,0.316346
2623,0.316346
2624,0.344346
2625,0.073306
2626,0.400346
2627,0.344346
2628,0.101306
2629,1.045466
2630,1.045466
2631,0.129306
2632,0.858426
2633,0.615386
2634,0.344346
2635,0.372346
2636,0.129306
2637,0.185306
2638,0.344346
2639,0.344346
2640,0.129306
2641,0.587386
2642,0.559386
2643,0.587386
2644,0.129306
2645,0.802426
2646,0.129306
2647,0.129306
2648,0.400346
2649,0.372346
2650,0.344346
2651,0.802426
2652,0.372346
2653,0.101306
2654,0.372346
2655,0.344346
2656,0.073306
2657,0.587386
2658,0.802426
2659,0.129306
2660,0.400346
2661,0.101306
2662,0.372346
2663,0.643386
2664,0.344346
2665,0.559386
2666,0.400346
2667,0.372346
2668,0.129306
2669,0.129306
2670,0.344346
2671,0.344346
2672,0.400346
2673,0.316346
2674,0.587386
2675,0.344346
2676,0.587386
2677,0.073306
2678,0.344346
2679,0.316346
2680,0.316346
2681,0.316346
2682,0.344346
2683,0.344346
2684,0.559386
2685,0.101306
2686,0.802426
2687,0.559386
2688,0.101306
2689,0.372346
2690,0.073306
2691,0.559386
2692,0.129306
2693,0.858426
2694,0.344346
2695,0.101306
2696,0.129306
2697,0.587386
2698,0.559386
2699,0.615386
2700,0.830426
2701,0.830426
2702,0.316346
2703,0.587386
2704,0.587386
2705,0.587386
2706,0.372346
2707,0.101306
2708,0.157306
2709,0.344346
2710,0.101306
2711,0.073306
2712,0.316346
2713,0.101306
2714,0.400346
2715,0.129306
2716,0.129306
2717,0.344346
2718,0.344346
2719,0.129306
2720,0.643386
2721,0.316346
2722,0.372346
2723,0.101306
2724,0.129306
2725,0.830426
2726,0.101306
2727,0.559386
2728,0.400346
2729,0.400346
2730,0.073306
2731,0.559386
2732,0.213306
2733,0.559386
2734,0.316346
2735,0.559386
2736,0.344346
2737,0.372346
2738,0.587386
2739,0.372346
2740,0.129306
2741,0.073306
2742,0.157306
2743,0.858426
2744,0.344346
2745,0.559386
2746,0.344346
2747,0.101306
2748,0.559386
2749,0.400346
2750,0.587386
2751,0.316346
2752,0.344346
2753,0.344346
2754,0.559386
2755,0.615386
2756,0.587386
2757,0.316346
2758,0.643386
2759,0.615386
2760,0.428346
2761,0.129306
2762,0.559386
2763,0.372346
2764,0.129306
2765,0.587386
2766,0.101306
2767,1.045466
2768,0.129306
2769,0.802426
2770,0.316346
2771,0.344346
2772,0.615386
2773,0.316346
2774,0.344346
2775,0.587386
2776,0.587386
2777,0.830426
2778,1.045466
2779,0.157306
2780,0.372346
2781,0.344346
2782,0.559386
2783,0.316346
2784,0.316346
2785,0.101306
2786,0.858426
2787,0.587386
2788,0.157306
2789,0.344346
2790,0.587386
2791,0.400346
2792,0.316346
2793,0.372346
2794,0.344346
2795,0.615386
2796,0.073306
2797,0.344346
2798,0.372346
2799,0.101306
2800,0.559386
2801,0.344346
2802,0.559386
2803,0.316346
2804,0.830426
2805,0.559386
2806,0.344346
2807,0.643386
2808,0.129306
2809,0.802426
2810,0.344346
2811,0.344346
2812,0.073306
2813,0.587386
2814,0.587386
2815,0.372346
2816,0.129306
2817,0.344346
2818,0.344346
2819,0.830426
2820,0.344346
2821,0.344346
2822,0.344346
2823,0.344346
2824,0.587386
2825,0.344346
2826,0.344346
2827,0.344346
2828,0.559386
2829,0.344346
2830,0.316346
2831,0.400346
2832,0.344346
2833,0.129306
2834,0.858426
2835,0.129306
2836,0.587386
2837,0.344346
2838,0.344346
2839,0.101306
2840,0.316346
2841,1.073466
2842,0.344346
2843,0.372346
2844,0.101306
2845,0.615386
2846,0.157306
2847,0.802426
2848,0.400346
2849,0.316346
2850,0.344346
2851,0.344346
2852,0.615386
2853,0.559386
2854,0.372346
2855,0.400346
2856,0.830426
2857,0.344346
2858,0.101306
2859,0.316346
2860,0.129306
2861,0.559386
2862,0.129306
2863,0.559386
2864,0.129306
2865,0.185306
2866,0.400346
2867,0.101306
2868,0.129306
2869,0.185306
2870,0.615386
2871,0.344346
2872,0.587386
2873,0.157306
2874,0.157306
2875,0.802426
2876,0.587386
2877,0.344346
2878,0.344346
2879,0.344346
2880,0.185306
2881,0.372346
2882,0.615386
2883,0.316346
2884,0.129306
2885,0.101306
2886,0.400346
2887,0.101306
2888,0.316346
2889,0.886426
2890,0.073306
2891,0.830426
2892,0.587386
2893,0.316346
2894,0.101306
2895,0.372346
2896,0.344346
2897,0.372346
2898,0.344346
2899,0.372346
2900,0.372346
2901,0.559386
2902,0.316346
2903,0.372346
2904,0.344346
2905,0.316346
2906,0.830426
2907,0.316346
2908,0.316346
2909,0.587386
2910,0.559386
2911,0.344346
2912,0.372346
2913,0.073306
2914,0.587386
2915,0.615386
2916,0.344346
2917,0.372346
2918,0.157306
2919,0.344346
2920,0.316346
2921,0.615386
2922,0.344346
2923,0.316346
2924,0.344346
2925,0.400346
2926,0.372346
2927,0.400346
2928,0.587386
2929,0.316346
2930,0.587386
2931,0.615386
2932,0.372346
2933,0.587386
2934,0.858426
2935,0.344346
2936,0.615386
2937,0.316346
2938,0.428346
2939,0.858426
2940,0.559386
2941,0.587386
2942,0.101306
2943,0.802426
2944,0.615386
2945,0.559386
2946,0.316346
2947,0.559386
2948,0.101306
2949,0.157306
2950,0.129306
2951,0.344346
2952,0.344346
2953,0.587386
2954,1.101466
2955,0.372346
2956,0.129306
2957,0.587386
2958,0.129306
2959,0.559386
2960,0.129306
2961,0.372346
2962,0.400346
2963,0.400346
2964,0.344346
2965,0.400346
2966,0.643386
2967,0.587386
2968,0.559386
2969,0.802426
2970,0.129306
2971,0.587386
2972,0.101306
2973,0.157306
2974,0.316346
2975,0.587386
2976,0.372346
2977,0.185306
2978,0.858426
2979,0.559386
2980,0.344346
2981,0.615386
2982,0.858426
2983,0.073306
2984,0.344346
2985,0.344346
2986,0.830426
2987,0.344346
2988,0.372346
2989,0.129306
2990,0.101306
2991,0.344346
2992,0.101306
2993,0.316346
2994,0.587386
2995,0.316346
2996,0.830426
2997,0.344346
2998,0.129306
2999,0.372346
3000,0.101306
3001,0.372346
3002,0.587386
3003,0.372346
3004,0.129306
3005,0.587386
3006,0.073306
3007,0.400346
3008,0.372346
3009,0.587386
3010,0.344346
3011,0.372346
3012,0.073306
3013,0.400346
3014,0.615386
3015,0.344346
3016,0.129306
3017,0.316346
3018,0.101306
3019,0.400346
3020,0.316346
3021,0.559386
3022,0.344346
3023,0.344346
3024,0.129306
3025,0.316346
3026,0.587386
3027,0.129306
3028,0.372346
3029,0.372346
3030,0.372346
3031,0.101306
3032,0.129306
3033,0.615386
3034,0.372346
3035,0.587386
3036,0.344346
3037,0.157306
3038,0.802426
3039,0.587386
3040,0.073306
3041,0.316346
3042,0.316346
3043,0.101306
3044,0.073306
3045,0.372346
3046,0.615386
3047,0.372346
3048,0.344346
3049,0.372346
3050,1.045466
3051,0.372346
3052,0.073306
3053,0.587386
3054,0.129306
3055,0.830426
3056,0.073306
3057,0.316346
3058,0.587386
3059,0.643386
3060,0.101306
3061,0.372346
3062,0.615386
3063,0.587386
3064,0.129306
3065,0.316346
3066,0.101306
3067,0.157306
3068,0.129306
3069,0.344346
3070,0.101306
3071,0.073306
3072,0.129306
3073,0.129306
3074,0.802426
3075,0.587386
3076,0.316346
3077,0.830426
3078,0.344346
3079,0.587386
3080,0.344346
3081,0.073306
3082,0.830426
3083,0.643386
3084,0.372346
3085,0.101306
3086,0.587386
3087,0.344346
3088,0.802426
3089,0.101306
3090,0.073306
3091,0.073306
3092,0.372346
3093,0.400346
3094,0.615386
3095,0.316346
3096,0.587386
3097,0.587386
3098,0.400346
3099,0.372346
3100,0.073306
3101,0.559386
3102,0.129306
3103,0.587386
3104,0.587386
3105,0.316346
3106,0.372346
3107,0.344346
3108,0.372346
3109,0.372346
3110,0.157306
3111,0.101306
3112,0.372346
3113,0.316346
3114,0.101306
3115,0.101306
3116,0.129306
3117,0.157306
3118,0.802426
3119,0.830426
3120,0.101306
3121,0.559386
3122,0.344346
3123,0.830426
3124,0.344346
3125,0.157306
3126,0.157306
3127,0.344346
3128,0.372346
3129,0.559386
3130,0.316346
3131,0.372346
3132,0.372346
3133,0.101306
3134,0.643386
3135,0.344346
3136,0.316346
3137,0.344346
3138,0.101306
3139,0.316346
3140,0.344346
3141,0.615386
3142,0.129306
3143,0.559386
3144,0.101306
3145,0.587386
3146,0.129306
3147,0.858426
3148,0.344346
3149,0.344346
3150,0.802426
3151,0.344346
3152,0.101306
3153,0.372346
3154,0.344346
3155,0.101306
3156,0.129306
3157,0.073306
3158,0.802426
3159,0.129306
3160,0.587386
3161,0.344346
3162,0.400346
3163,0.073306
3164,0.344346
3165,0.372346
3166,0.830426
3167,0.615386
3168,0.372346
3169,0.587386
3170,0.615386
3171,0.400346
3172,0.157306
3173,0.372346
3174,0.643386
3175,0.830426
3176,0.316346
3177,0.559386
3178,0.344346
3179,0.587386
3180,0.073306
3181,0.344346
3182,0.129306
3183,0.400346
3184,0.316346
3185,0.344346
3186,0.101306
3187,0.101306
3188,0.344346
3189,0.157306
3190,0.344346
3191,0.185306
3192,0.428346
3193,0.344346
3194,0.372346
3195,0.101306
3196,0.344346
3197,0.372346
3198,0.615386
3199,0.344346
3200,0.587386
3201,0.316346
3202,0.587386
3203,0.372346
3204,0.372346
3205,0.344346
3206,0.129306
3207,0.316346
3208,0.073306
3209,0.372346
3210,0.101306
3211,0.344346
3212,0.129306
3213,0.101306
3214,0.344346
3215,0.157306
3216,0.316346
3217,0.101306
3218,0.587386
3219,0.587386
3220,0.101306
3221,0.101306
3222,0.101306
3223,0.073306
3224,0.073306
3225,0.344346
3226,0.372346
3227,0.344346
3228,0.129306
3229,0.157306
3230,0.344346
3231,0.101306
3232,0.344346
3233,0.587386
3234,0.802426
3235,0.559386
3236,0.316346
3237,0.400346
3238,0.185306
3239,0.344346
3240,0.372346
3241,0.344346
3242,0.344346
3243,0.073306
3244,0.157306
3245,0.073306
3246,0.372346
3247,0.372346
3248,0.559386
3249,0.344346
3250,1.045466
3251,0.559386
3252,0.802426
3253,0.101306
3254,0.615386
3255,0.587386
3256,0.372346
3257,0.344346
3258,0.101306
3259,0.615386
3260,0.344346
3261,0.344346
3262,0.316346
3263,0.615386
3264,0.372346
3265,0.372346
3266,0.344346
3267,0.400346
3268,0.101306
3269,0.316346
3270,0.316346
3271,0.129306
3272,0.830426
3273,0.802426
3274,0.559386
3275,0.830426
3276,0.802426
3277,0.587386
3278,0.101306
3279,0.344346
3280,0.344346
3281,0.101306
3282,0.344346
3283,0.316346
3284,0.129306
3285,0.559386
3286,0.101306
3287,0.073306
3288,0.073306
3289,0.344346
3290,0.101306
3291,0.344346
3292,0.344346
